partition,method,object_code,count,great_circle_mean_deg,great_circle_median_deg,great_circle_p90_deg,top1_acc,failure_rate_gt_30_deg,failure_rate_gt_60_deg,failure_rate_gt_90_deg
id,operational_6ch_global_phase_invariant_1nn,b979,10,87.88228912997774,94.34109372674472,151.04497562814015,0.0,0.8,0.5,0.5
id,operational_6ch_global_phase_invariant_1nn,b97b,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0
id,operational_6ch_global_phase_invariant_1nn,b9e6,10,12.868218745348944,0.0,128.68218745348943,0.9,0.1,0.1,0.1
id,operational_6ch_global_phase_invariant_1nn,ba0f,10,98.85457689943043,112.23875609296495,180.0,0.0,0.9,0.7,0.6
id,operational_6ch_global_phase_invariant_1nn,baa9,10,3.0000000000000018,0.0,30.000000000000018,0.9,0.1,0.0,0.0
id,operational_6ch_global_phase_invariant_1nn,bb26,10,71.10245577919684,82.81924421854173,151.04497562814015,0.3,0.6,0.6,0.4
id,operational_6ch_global_phase_invariant_1nn,bb7c,10,12.000000000000004,0.0,60.000000000000036,0.8,0.2,0.1,0.0
id,operational_6ch_global_phase_invariant_1nn,bb7d,10,76.8409350535119,90.0,151.04497562814015,0.3,0.7,0.5,0.5
id,operational_6ch_global_phase_invariant_1nn,bbc6,10,48.97271630816296,30.000000000000007,151.04497562814015,0.3,0.5,0.3,0.3
id,operational_6ch_global_phase_invariant_1nn,bc2c,10,55.591592008040394,29.99999999999998,179.99999999999997,0.3,0.4,0.3,0.3
id,operational_6ch_range_phase_invariant_1nn,b7c1,10,13.140962210927086,0.0,90.0,0.8,0.2,0.1,0.0
id,operational_6ch_range_phase_invariant_1nn,b7fd,10,122.26382168629316,128.68218745348946,179.99999999999997,0.0,1.0,1.0,0.7
id,operational_6ch_range_phase_invariant_1nn,b80b,10,3.0000000000000018,0.0,30.000000000000018,0.9,0.1,0.0,0.0
id,operational_6ch_range_phase_invariant_1nn,b812,10,2.9999999999999996,0.0,29.999999999999996,0.9,0.0,0.0,0.0
id,operational_6ch_range_phase_invariant_1nn,b827,10,14.565890627325526,0.0,115.65890627325527,0.8,0.2,0.1,0.1
id,operational_6ch_range_phase_invariant_1nn,b871,10,18.0,0.0,90.0,0.8,0.2,0.2,0.0
id,operational_6ch_range_phase_invariant_1nn,b8ed,10,70.94543261632592,75.0,151.04497562814015,0.4,0.6,0.5,0.5
id,operational_6ch_range_phase_invariant_1nn,b905,10,19.563848843708342,0.0,82.81924421854174,0.7,0.2,0.2,0.0
id,operational_6ch_range_phase_invariant_1nn,b943,10,6.000000000000002,0.0,30.000000000000018,0.8,0.1,0.0,0.0
id,operational_6ch_range_phase_invariant_1nn,b974,10,30.422886632781264,0.0,180.0,0.7,0.3,0.2,0.1
id,operational_6ch_range_phase_invariant_1nn,b979,10,84.4710025594978,82.23875609296496,151.04497562814015,0.0,0.8,0.5,0.5
id,operational_6ch_range_phase_invariant_1nn,b97b,10,9.0,0.0,90.0,0.9,0.1,0.1,0.0
id,operational_6ch_range_phase_invariant_1nn,b9e6,10,24.43410937267447,0.0,128.68218745348943,0.8,0.2,0.2,0.2
id,operational_6ch_range_phase_invariant_1nn,ba0f,10,95.52496508956997,95.59069704366266,180.0,0.0,0.9,0.7,0.5
id,operational_6ch_range_phase_invariant_1nn,baa9,10,3.0000000000000018,0.0,30.000000000000018,0.9,0.1,0.0,0.0
id,operational_6ch_range_phase_invariant_1nn,bb26,10,72.96149356826974,82.81924421854173,151.04497562814015,0.3,0.6,0.6,0.4
id,operational_6ch_range_phase_invariant_1nn,bb7c,10,12.000000000000004,0.0,60.000000000000036,0.8,0.2,0.1,0.0
id,operational_6ch_range_phase_invariant_1nn,bb7d,10,76.8409350535119,90.0,151.04497562814015,0.3,0.7,0.5,0.5
id,operational_6ch_range_phase_invariant_1nn,bbc6,10,48.97271630816296,30.000000000000007,151.04497562814015,0.3,0.5,0.3,0.3
id,operational_6ch_range_phase_invariant_1nn,bc2c,10,55.591592008040394,29.99999999999998,179.99999999999997,0.3,0.4,0.3,0.3
id,real_coherent_1nn,b7c1,10,12.000000000000004,0.0,60.000000000000036,0.8,0.2,0.1,0.0
id,real_coherent_1nn,b7fd,10,114.30028633440622,124.34109372674473,180.0,0.1,0.9,0.9,0.6
id,real_coherent_1nn,b80b,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,real_coherent_1nn,b812,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0
id,real_coherent_1nn,b827,10,30.86821874534894,0.0,179.99999999999997,0.8,0.2,0.2,0.2
id,real_coherent_1nn,b871,10,36.0,0.0,180.0,0.8,0.2,0.2,0.2
id,real_coherent_1nn,b8ed,10,73.94543261632592,90.00000000000001,151.04497562814015,0.4,0.6,0.6,0.5
id,real_coherent_1nn,b905,10,26.28192442185417,0.0,179.99999999999997,0.8,0.2,0.2,0.1
id,real_coherent_1nn,b943,10,48.86821874534894,0.0,180.0,0.7,0.3,0.3,0.3
id,real_coherent_1nn,b974,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,real_coherent_1nn,b979,10,90.25464073001713,71.40962210927087,179.99999999999997,0.1,0.9,0.6,0.4
id,real_coherent_1nn,b97b,10,26.28192442185417,0.0,180.0,0.8,0.2,0.2,0.1
id,real_coherent_1nn,b9e6,10,30.868218745348948,0.0,128.68218745348943,0.7,0.3,0.3,0.2
id,real_coherent_1nn,ba0f,10,141.35913829283112,151.04497562814015,180.0,0.0,1.0,1.0,0.8
id,real_coherent_1nn,baa9,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,real_coherent_1nn,bb26,10,132.30028633440622,128.68218745348946,180.0,0.0,1.0,1.0,0.7
id,real_coherent_1nn,bb7c,10,17.999999999999996,0.0,119.99999999999999,0.8,0.2,0.1,0.1
id,real_coherent_1nn,bb7d,10,85.12285947536608,101.40962210927088,151.04497562814015,0.2,0.7,0.6,0.5
id,real_coherent_1nn,bbc6,10,64.84093505351191,45.00000000000003,151.04497562814015,0.3,0.7,0.5,0.4
id,real_coherent_1nn,bc2c,10,62.15932412347915,60.00000000000001,128.68218745348943,0.3,0.7,0.5,0.3
id,global_phase_invariant_1nn,b7c1,10,12.000000000000004,0.0,60.000000000000036,0.8,0.2,0.1,0.0
id,global_phase_invariant_1nn,b7fd,10,99.30028633440622,101.40962210927088,179.99999999999997,0.1,0.9,0.8,0.5
id,global_phase_invariant_1nn,b80b,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,global_phase_invariant_1nn,b812,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0
id,global_phase_invariant_1nn,b827,10,30.86821874534894,0.0,179.99999999999997,0.8,0.2,0.2,0.2
id,global_phase_invariant_1nn,b871,10,36.0,0.0,180.0,0.8,0.2,0.2,0.2
id,global_phase_invariant_1nn,b8ed,10,73.94543261632592,90.00000000000001,151.04497562814015,0.4,0.6,0.6,0.5
id,global_phase_invariant_1nn,b905,10,26.28192442185417,0.0,179.99999999999997,0.8,0.2,0.2,0.1
id,global_phase_invariant_1nn,b943,10,48.86821874534894,0.0,180.0,0.7,0.3,0.3,0.3
id,global_phase_invariant_1nn,b974,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,global_phase_invariant_1nn,b979,10,70.12285947536607,60.000000000000014,151.04497562814015,0.2,0.7,0.5,0.3
id,global_phase_invariant_1nn,b97b,10,26.28192442185417,0.0,180.0,0.8,0.2,0.2,0.1
id,global_phase_invariant_1nn,b9e6,10,30.868218745348948,0.0,128.68218745348943,0.7,0.3,0.3,0.2
id,global_phase_invariant_1nn,ba0f,10,136.77284396933638,151.04497562814015,180.0,0.0,1.0,1.0,0.7
id,global_phase_invariant_1nn,baa9,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,global_phase_invariant_1nn,bb26,10,132.30028633440622,128.68218745348946,180.0,0.0,1.0,1.0,0.7
id,global_phase_invariant_1nn,bb7c,10,17.999999999999996,0.0,119.99999999999999,0.8,0.2,0.1,0.1
id,global_phase_invariant_1nn,bb7d,10,85.99107822071502,105.75071583601559,151.04497562814015,0.2,0.8,0.6,0.5
id,global_phase_invariant_1nn,bbc6,10,64.84093505351191,45.00000000000003,151.04497562814015,0.3,0.7,0.5,0.4
id,global_phase_invariant_1nn,bc2c,10,76.01836191255207,71.40962210927088,138.59037789072914,0.2,0.8,0.6,0.4
id,global_phase_invariant_dev_selected_topk,b7c1,10,43.736437490697895,0.0,128.68218745348943,0.6,0.4,0.4,0.3
id,global_phase_invariant_dev_selected_topk,b7fd,10,67.01836191255205,41.40962210927087,179.99999999999997,0.5,0.5,0.5,0.4
id,global_phase_invariant_dev_selected_topk,b80b,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,global_phase_invariant_dev_selected_topk,b812,10,34.56384884370834,0.0,119.99999999999997,0.6,0.4,0.4,0.1
id,global_phase_invariant_dev_selected_topk,b827,10,18.000000000000004,0.0,119.99999999999999,0.8,0.2,0.2,0.1
id,global_phase_invariant_dev_selected_topk,b871,10,69.71807557814583,29.999999999999996,180.0,0.5,0.5,0.4,0.4
id,global_phase_invariant_dev_selected_topk,b8ed,10,30.86821874534894,0.0,128.68218745348943,0.7,0.3,0.2,0.2
id,global_phase_invariant_dev_selected_topk,b905,10,30.0,0.0,179.99999999999997,0.8,0.2,0.2,0.2
id,global_phase_invariant_dev_selected_topk,b943,10,27.972716308162955,0.0,151.04497562814015,0.8,0.2,0.2,0.2
id,global_phase_invariant_dev_selected_topk,b974,10,34.56384884370834,0.0,180.0,0.7,0.3,0.3,0.1
id,global_phase_invariant_dev_selected_topk,b979,10,44.775818803485514,43.8790940174276,119.99999999999999,0.3,0.5,0.2,0.1
id,global_phase_invariant_dev_selected_topk,b97b,10,26.28192442185417,0.0,180.0,0.8,0.2,0.2,0.1
id,global_phase_invariant_dev_selected_topk,b9e6,10,43.736437490697895,0.0,128.68218745348943,0.6,0.4,0.4,0.3
id,global_phase_invariant_dev_selected_topk,ba0f,10,87.10449756281403,90.0,151.04497562814015,0.1,0.9,0.7,0.5
id,global_phase_invariant_dev_selected_topk,baa9,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,global_phase_invariant_dev_selected_topk,bb26,10,78.25464073001713,41.409622109270856,180.0,0.1,0.7,0.4,0.4
id,global_phase_invariant_dev_selected_topk,bb7c,10,30.0,0.0,119.99999999999999,0.7,0.3,0.3,0.2
id,global_phase_invariant_dev_selected_topk,bb7d,10,90.50928146003426,105.75071583601559,151.04497562814015,0.2,0.7,0.7,0.5
id,global_phase_invariant_dev_selected_topk,bbc6,10,51.97271630816296,15.000000000000009,179.99999999999997,0.5,0.5,0.3,0.3
id,global_phase_invariant_dev_selected_topk,bc2c,10,63.746243097209614,50.70481105463543,151.04497562814015,0.3,0.6,0.4,0.4
id,range_phase_invariant_1nn,b7c1,10,12.000000000000004,0.0,60.000000000000036,0.8,0.2,0.1,0.0
id,range_phase_invariant_1nn,b7fd,10,99.30028633440622,101.40962210927088,179.99999999999997,0.1,0.9,0.8,0.5
id,range_phase_invariant_1nn,b80b,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,range_phase_invariant_1nn,b812,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0
id,range_phase_invariant_1nn,b827,10,30.86821874534894,0.0,179.99999999999997,0.8,0.2,0.2,0.2
id,range_phase_invariant_1nn,b871,10,36.0,0.0,180.0,0.8,0.2,0.2,0.2
id,range_phase_invariant_1nn,b8ed,10,73.94543261632592,90.00000000000001,151.04497562814015,0.4,0.6,0.6,0.5
id,range_phase_invariant_1nn,b905,10,26.28192442185417,0.0,179.99999999999997,0.8,0.2,0.2,0.1
id,range_phase_invariant_1nn,b943,10,48.86821874534894,0.0,180.0,0.7,0.3,0.3,0.3
id,range_phase_invariant_1nn,b974,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,range_phase_invariant_1nn,b979,10,70.12285947536607,60.000000000000014,151.04497562814015,0.2,0.7,0.5,0.3
id,range_phase_invariant_1nn,b97b,10,26.28192442185417,0.0,180.0,0.8,0.2,0.2,0.1
id,range_phase_invariant_1nn,b9e6,10,30.868218745348948,0.0,128.68218745348943,0.7,0.3,0.3,0.2
id,range_phase_invariant_1nn,ba0f,10,136.77284396933638,151.04497562814015,180.0,0.0,1.0,1.0,0.7
id,range_phase_invariant_1nn,baa9,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,range_phase_invariant_1nn,bb26,10,132.30028633440622,128.68218745348946,180.0,0.0,1.0,1.0,0.7
id,range_phase_invariant_1nn,bb7c,10,17.999999999999996,0.0,119.99999999999999,0.8,0.2,0.1,0.1
id,range_phase_invariant_1nn,bb7d,10,85.99107822071502,90.0,151.04497562814015,0.2,0.8,0.7,0.4
id,range_phase_invariant_1nn,bbc6,10,64.84093505351191,45.00000000000003,151.04497562814015,0.3,0.7,0.5,0.4
id,range_phase_invariant_1nn,bc2c,10,76.01836191255207,71.40962210927088,138.59037789072914,0.2,0.8,0.6,0.4
id,range_phase_invariant_dev_selected_topk,b7c1,10,43.736437490697895,0.0,128.68218745348943,0.6,0.4,0.4,0.3
id,range_phase_invariant_dev_selected_topk,b7fd,10,67.88186059126745,52.23875609296497,179.99999999999997,0.5,0.5,0.5,0.5
id,range_phase_invariant_dev_selected_topk,b80b,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,range_phase_invariant_dev_selected_topk,b812,10,34.56384884370834,0.0,119.99999999999997,0.6,0.4,0.4,0.1
id,range_phase_invariant_dev_selected_topk,b827,10,18.000000000000004,0.0,119.99999999999999,0.8,0.2,0.2,0.1
id,range_phase_invariant_dev_selected_topk,b871,10,36.0,0.0,180.0,0.8,0.2,0.2,0.2
id,range_phase_invariant_dev_selected_topk,b8ed,10,30.86821874534894,0.0,128.68218745348943,0.7,0.3,0.2,0.2
id,range_phase_invariant_dev_selected_topk,b905,10,30.0,0.0,179.99999999999997,0.8,0.2,0.2,0.2
id,range_phase_invariant_dev_selected_topk,b943,10,27.972716308162955,0.0,151.04497562814015,0.8,0.2,0.2,0.2
id,range_phase_invariant_dev_selected_topk,b974,10,34.56384884370834,0.0,180.0,0.7,0.3,0.3,0.1
id,range_phase_invariant_dev_selected_topk,b979,10,66.71807557814583,59.99999999999999,138.59037789072914,0.2,0.6,0.4,0.3
id,range_phase_invariant_dev_selected_topk,b97b,10,26.28192442185417,0.0,180.0,0.8,0.2,0.2,0.1
id,range_phase_invariant_dev_selected_topk,b9e6,10,43.736437490697895,0.0,128.68218745348943,0.6,0.4,0.4,0.3
id,range_phase_invariant_dev_selected_topk,ba0f,10,87.10449756281403,90.0,151.04497562814015,0.1,0.9,0.7,0.5
id,range_phase_invariant_dev_selected_topk,baa9,10,18.0,0.0,180.0,0.9,0.1,0.1,0.1
id,range_phase_invariant_dev_selected_topk,bb26,10,77.43565658690606,41.409622109270856,180.0,0.1,0.6,0.4,0.4
id,range_phase_invariant_dev_selected_topk,bb7c,10,30.0,0.0,119.99999999999999,0.7,0.3,0.3,0.2
id,range_phase_invariant_dev_selected_topk,bb7d,10,108.78625454129887,109.0128138896774,151.04497562814015,0.0,0.9,0.9,0.7
id,range_phase_invariant_dev_selected_topk,bbc6,10,51.97271630816296,15.000000000000009,179.99999999999997,0.5,0.5,0.3,0.3
id,range_phase_invariant_dev_selected_topk,bc2c,10,56.283718920778554,35.70481105463541,151.04497562814015,0.3,0.5,0.3,0.3
